timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification
2026-02-01 10:54:06,USR00062,nisha.jones,file_access,BI_Tool,low,success,192.168.22.154,unusual_hours
2026-02-01 10:54:06,USR00067,donald.wang,login,BI_Tool,low,success,192.168.213.120,business_hours
2026-02-01 10:54:06,USR00018,meera.burke,sql_query,GL_System,high,success,192.168.86.86,night
2026-02-02 10:54:05,USR00008,thomas.iyer,file_access,Data_Lake,medium,success,192.168.238.102,business_hours
2026-02-02 10:54:05,USR00039,stephen.bhat,api_call,BI_Tool,low,success,192.168.138.176,business_hours
2026-02-02 10:54:05,USR00055,neha.johnson,sql_query,PROD_DB,high,success,192.168.105.158,unusual_hours
2026-02-02 10:54:05,USR00054,edward.smith,export_data,File_Share,low,success,192.168.49.252,business_hours
2026-02-02 10:54:06,USR00047,george.clark,export_data,PROD_DB,high,failure,192.168.116.67,business_hours
2026-02-02 10:54:06,USR00088,william.jang,admin_operation,BI_Tool,low,success,192.168.1.230,night
2026-02-02 10:54:06,USR00085,varun.rao,export_data,BI_Tool,low,success,192.168.253.8,business_hours
2026-02-02 10:54:06,USR00010,jacob.patel,export_data,Customer_Vault,high,success,192.168.42.239,unusual_hours
2026-02-02 10:54:06,USR00050,nisha.martinez,login,HRIS,high,success,192.168.37.110,business_hours
2026-02-03 10:54:05,USR00056,william.kumar,export_data,PROD_DB,high,success,192.168.106.99,business_hours
2026-02-03 10:54:06,USR00022,harsh.patel,admin_operation,Admin_Console,medium,success,192.168.196.140,business_hours
2026-02-03 10:54:06,USR00071,richard.johnson,login,Customer_Vault,high,success,192.168.129.122,weekend
2026-02-03 10:54:06,USR00080,david.rodriguez,login,HRIS,high,success,192.168.238.101,business_hours
2026-02-04 10:54:05,USR00093,nadia.muller,admin_operation,BI_Tool,low,success,192.168.92.243,business_hours
2026-02-04 10:54:05,USR00017,diya.schulz,sql_query,HRIS,high,success,192.168.45.78,business_hours
2026-02-04 10:54:05,USR00037,ronald.wilson,api_call,Data_Lake,medium,success,192.168.132.202,unusual_hours
2026-02-04 10:54:05,USR00001,daniel.singh,export_data,SIEM,medium,failure,192.168.148.122,business_hours
2026-02-04 10:54:05,USR00084,aditya.gupta,export_data,Admin_Console,medium,success,192.168.118.73,business_hours
2026-02-04 10:54:05,USR00093,nadia.muller,admin_operation,Data_Lake,medium,success,192.168.116.1,business_hours
2026-02-04 10:54:05,USR00070,jeffrey.chen,login,Customer_Vault,high,success,192.168.137.191,weekend
2026-02-04 10:54:06,USR00076,stephen.guo,login,Admin_Console,medium,success,192.168.172.146,weekend
2026-02-04 10:54:06,USR00071,richard.johnson,sql_query,GL_System,high,success,192.168.149.166,business_hours
2026-02-04 10:54:06,USR00003,sanjana.li,file_access,Email_Archive,medium,success,192.168.48.15,unusual_hours
2026-02-04 10:54:06,USR00040,nicholas.romano,sql_query,Email_Archive,medium,success,192.168.248.104,business_hours
2026-02-04 10:54:06,USR00078,christopher.menon,api_call,HRIS,high,success,192.168.237.43,business_hours
2026-02-04 10:54:06,USR00040,nicholas.romano,sql_query,SIEM,medium,success,192.168.149.85,business_hours
2026-02-04 10:54:06,USR00092,charles.sullivan,api_call,Customer_Vault,high,success,192.168.209.1,business_hours
2026-02-05 10:54:05,USR00012,vikram.white,login,HRIS,high,success,192.168.102.65,business_hours
2026-02-05 10:54:05,USR00099,maria.bianchi,sql_query,GL_System,high,success,192.168.238.180,business_hours
2026-02-05 10:54:05,USR00018,meera.burke,login,Customer_Vault,high,success,192.168.169.108,business_hours
2026-02-05 10:54:05,USR00088,william.jang,login,GL_System,high,success,192.168.195.22,unusual_hours
2026-02-05 10:54:06,USR00034,harsh.jones,admin_operation,Admin_Console,medium,success,192.168.10.110,unusual_hours
2026-02-06 10:54:05,USR00027,pooja.sullivan,admin_operation,BI_Tool,low,success,192.168.52.251,night
2026-02-06 10:54:05,USR00013,jonathan.jackson,export_data,BI_Tool,low,success,192.168.111.74,business_hours
2026-02-06 10:54:06,USR00075,timothy.huang,api_call,SIEM,medium,success,192.168.34.221,business_hours
2026-02-06 10:54:06,USR00014,david.thomas,sql_query,HRIS,high,success,192.168.123.221,business_hours
2026-02-06 10:54:06,USR00036,nicholas.harris,api_call,HRIS,high,success,192.168.12.78,unusual_hours
2026-02-06 10:54:06,USR00033,michael.sharma,sql_query,PROD_DB,high,success,192.168.230.2,business_hours
2026-02-06 10:54:06,USR00001,daniel.singh,admin_operation,SIEM,medium,success,192.168.175.221,business_hours
2026-02-06 10:54:06,USR00019,joshua.white,admin_operation,HRIS,high,success,192.168.24.66,business_hours
2026-02-06 10:54:06,USR00056,william.kumar,file_access,File_Share,low,success,192.168.18.75,unusual_hours
2026-02-06 10:54:06,USR00099,maria.bianchi,export_data,File_Share,low,success,192.168.132.110,unusual_hours
2026-02-06 10:54:06,USR00038,aisha.kim,sql_query,GL_System,high,success,192.168.112.43,business_hours
2026-02-07 10:54:05,USR00013,jonathan.jackson,file_access,File_Share,low,success,192.168.93.189,business_hours
2026-02-07 10:54:05,USR00019,joshua.white,admin_operation,PROD_DB,high,success,192.168.33.237,unusual_hours
2026-02-07 10:54:06,USR00050,nisha.martinez,admin_operation,PROD_DB,high,success,192.168.2.132,business_hours
2026-02-07 10:54:06,USR00003,sanjana.li,export_data,GL_System,high,success,192.168.179.52,business_hours
2026-02-07 10:54:06,USR00076,stephen.guo,admin_operation,GL_System,high,success,192.168.22.244,business_hours
2026-02-07 10:54:06,USR00079,varun.weber,sql_query,Email_Archive,medium,success,192.168.32.134,business_hours
2026-02-07 10:54:06,USR00011,maria.o'brien,api_call,GL_System,high,success,192.168.135.245,business_hours
2026-02-07 10:54:06,USR00026,stephen.bhat,api_call,Customer_Vault,high,success,192.168.95.159,night
2026-02-07 10:54:06,USR00094,donald.schulz,api_call,PROD_DB,high,success,192.168.15.74,weekend
2026-02-07 10:54:06,USR00066,ronald.martin,login,Data_Lake,medium,success,192.168.58.35,business_hours
2026-02-07 10:54:06,USR00076,stephen.guo,login,Email_Archive,medium,success,192.168.141.89,business_hours
2026-02-08 10:54:05,USR00088,william.jang,api_call,GL_System,high,success,192.168.12.90,business_hours
2026-02-08 10:54:05,USR00012,vikram.white,api_call,Data_Lake,medium,success,192.168.6.20,weekend
2026-02-08 10:54:06,USR00061,sophia.hernandez,api_call,PROD_DB,high,success,192.168.114.94,night
2026-02-08 10:54:06,USR00066,ronald.martin,file_access,HRIS,high,success,192.168.11.45,business_hours
2026-02-08 10:54:06,USR00044,pooja.mishra,file_access,Admin_Console,medium,failure,192.168.146.39,business_hours
2026-02-08 10:54:06,USR00074,mark.he,login,Admin_Console,medium,success,192.168.209.250,business_hours
2026-02-09 10:54:05,USR00000,pooja.murphy,file_access,Email_Archive,medium,success,192.168.155.180,business_hours
2026-02-09 10:54:05,USR00075,timothy.huang,api_call,Data_Lake,medium,success,192.168.62.90,night
2026-02-09 10:54:05,USR00021,rohan.harris,export_data,Customer_Vault,high,success,192.168.166.153,business_hours
2026-02-09 10:54:05,USR00070,jeffrey.chen,export_data,Admin_Console,medium,success,192.168.68.187,business_hours
2026-02-09 10:54:05,USR00096,edward.thomas,login,Customer_Vault,high,success,192.168.30.138,business_hours
2026-02-09 10:54:05,USR00003,sanjana.li,login,Data_Lake,medium,success,192.168.181.208,business_hours
2026-02-09 10:54:06,USR00040,nicholas.romano,admin_operation,Admin_Console,medium,success,192.168.211.146,weekend
2026-02-09 10:54:06,USR00034,harsh.jones,login,GL_System,high,success,192.168.184.243,business_hours
2026-02-09 10:54:06,USR00089,isha.chen,export_data,Email_Archive,medium,success,192.168.203.17,unusual_hours
2026-02-10 10:54:05,USR00062,nisha.jones,file_access,Admin_Console,medium,success,192.168.62.180,business_hours
2026-02-10 10:54:05,USR00008,thomas.iyer,sql_query,SIEM,medium,success,192.168.163.34,weekend
2026-02-10 10:54:05,USR00029,zainab.wagner,admin_operation,File_Share,low,success,192.168.239.134,business_hours
2026-02-10 10:54:06,USR00072,amitabh.park,login,Data_Lake,medium,success,192.168.74.206,unusual_hours
2026-02-10 10:54:06,USR00023,isha.jones,sql_query,Admin_Console,medium,success,192.168.192.8,unusual_hours
2026-02-10 10:54:06,USR00080,david.rodriguez,api_call,PROD_DB,high,failure,192.168.210.190,business_hours
2026-02-10 10:54:06,USR00097,leila.lopez,admin_operation,Customer_Vault,high,success,192.168.157.104,business_hours
2026-02-10 10:54:06,USR00008,thomas.iyer,admin_operation,Data_Lake,medium,success,192.168.59.86,business_hours
2026-02-10 10:54:06,USR00070,jeffrey.chen,sql_query,Data_Lake,medium,success,192.168.226.34,business_hours
2026-02-10 10:54:06,USR00092,charles.sullivan,sql_query,GL_System,high,success,192.168.43.165,business_hours
2026-02-10 10:54:06,USR00035,nikhil.rao,admin_operation,PROD_DB,high,success,192.168.50.23,weekend
2026-02-11 10:54:05,USR00047,george.clark,login,Data_Lake,medium,success,192.168.63.47,business_hours
2026-02-11 10:54:05,USR00011,maria.o'brien,admin_operation,BI_Tool,low,success,192.168.41.43,unusual_hours
2026-02-11 10:54:05,USR00025,diya.romano,file_access,SIEM,medium,success,192.168.46.168,business_hours
2026-02-11 10:54:05,USR00046,deepika.li,admin_operation,Email_Archive,medium,success,192.168.235.112,business_hours
2026-02-11 10:54:06,USR00011,maria.o'brien,file_access,GL_System,high,success,192.168.128.212,business_hours
2026-02-11 10:54:06,USR00051,meera.quinn,sql_query,HRIS,high,success,192.168.3.138,business_hours
2026-02-12 10:54:05,USR00031,amitabh.taylor,api_call,GL_System,high,success,192.168.109.116,business_hours
2026-02-12 10:54:05,USR00039,stephen.bhat,login,Email_Archive,medium,success,192.168.102.226,business_hours
2026-02-12 10:54:06,USR00020,karan.white,admin_operation,SIEM,medium,success,192.168.31.57,weekend
2026-02-12 10:54:06,USR00036,nicholas.harris,sql_query,PROD_DB,high,success,192.168.211.183,business_hours
2026-02-12 10:54:06,USR00067,donald.wang,api_call,GL_System,high,success,192.168.12.244,unusual_hours
2026-02-12 10:54:06,USR00008,thomas.iyer,login,GL_System,high,success,192.168.169.197,business_hours
2026-02-12 10:54:06,USR00073,joshua.becker,api_call,BI_Tool,low,success,192.168.101.127,business_hours
2026-02-13 10:54:05,USR00029,zainab.wagner,export_data,HRIS,high,success,192.168.120.107,business_hours
2026-02-13 10:54:05,USR00001,daniel.singh,login,HRIS,high,success,192.168.81.174,night
2026-02-13 10:54:05,USR00004,diya.anderson,file_access,BI_Tool,low,success,192.168.43.185,business_hours
2026-02-13 10:54:05,USR00098,jason.white,sql_query,Email_Archive,medium,success,192.168.208.35,business_hours
2026-02-13 10:54:06,USR00058,anthony.taylor,login,HRIS,high,failure,192.168.10.69,business_hours
2026-02-13 10:54:06,USR00035,nikhil.rao,admin_operation,PROD_DB,high,success,192.168.16.37,business_hours
2026-02-13 10:54:06,USR00069,nikhil.jang,admin_operation,HRIS,high,success,192.168.72.74,business_hours
2026-02-14 10:54:05,USR00018,meera.burke,api_call,Data_Lake,medium,success,192.168.154.54,business_hours
2026-02-14 10:54:05,USR00074,mark.he,login,Customer_Vault,high,success,192.168.40.170,unusual_hours
2026-02-14 10:54:05,USR00023,isha.jones,login,HRIS,high,success,192.168.180.74,business_hours
2026-02-14 10:54:06,USR00054,edward.smith,file_access,Admin_Console,medium,success,192.168.60.138,business_hours
2026-02-14 10:54:06,USR00017,diya.schulz,sql_query,PROD_DB,high,success,192.168.193.182,business_hours
2026-02-14 10:54:06,USR00060,vikram.gonzalez,admin_operation,HRIS,high,failure,192.168.87.101,business_hours
2026-02-14 10:54:06,USR00097,leila.lopez,admin_operation,Customer_Vault,high,success,192.168.16.18,unusual_hours
2026-02-15 10:54:05,USR00088,william.jang,login,BI_Tool,low,success,192.168.86.229,unusual_hours
2026-02-15 10:54:05,USR00013,jonathan.jackson,export_data,File_Share,low,success,192.168.168.19,business_hours
2026-02-15 10:54:05,USR00046,deepika.li,export_data,HRIS,high,success,192.168.42.203,business_hours
2026-02-15 10:54:05,USR00000,pooja.murphy,file_access,File_Share,low,success,192.168.152.171,business_hours
2026-02-15 10:54:05,USR00059,thomas.lewis,export_data,HRIS,high,success,192.168.39.230,unusual_hours
2026-02-15 10:54:05,USR00037,ronald.wilson,file_access,File_Share,low,success,192.168.171.234,business_hours
2026-02-15 10:54:06,USR00029,zainab.wagner,file_access,Admin_Console,medium,success,192.168.225.41,business_hours
2026-02-15 10:54:06,USR00000,pooja.murphy,sql_query,BI_Tool,low,success,192.168.59.53,business_hours
2026-02-15 10:54:06,USR00014,david.thomas,login,Admin_Console,medium,success,192.168.49.75,business_hours
2026-02-15 10:54:06,USR00001,daniel.singh,file_access,GL_System,high,success,192.168.74.233,night
2026-02-15 10:54:06,USR00088,william.jang,api_call,Admin_Console,medium,success,192.168.247.49,unusual_hours
2026-02-16 10:54:05,USR00018,meera.burke,admin_operation,GL_System,high,success,192.168.149.222,business_hours
2026-02-16 10:54:05,USR00038,aisha.kim,file_access,BI_Tool,low,success,192.168.9.46,business_hours
2026-02-16 10:54:05,USR00031,amitabh.taylor,file_access,GL_System,high,success,192.168.142.248,unusual_hours
2026-02-16 10:54:05,USR00055,neha.johnson,admin_operation,SIEM,medium,success,192.168.176.105,night
2026-02-16 10:54:05,USR00071,richard.johnson,file_access,Data_Lake,medium,success,192.168.164.25,business_hours
2026-02-16 10:54:05,USR00098,jason.white,login,File_Share,low,success,192.168.148.234,night
2026-02-16 10:54:06,USR00085,varun.rao,api_call,PROD_DB,high,success,192.168.189.138,business_hours
2026-02-16 10:54:06,USR00006,kevin.ramirez,admin_operation,BI_Tool,low,failure,192.168.211.173,business_hours
2026-02-16 10:54:06,USR00083,ryan.thomas,admin_operation,File_Share,low,success,192.168.41.230,night
2026-02-16 10:54:06,USR00082,arjun.hwang,file_access,BI_Tool,low,success,192.168.198.250,business_hours
2026-02-16 10:54:06,USR00094,donald.schulz,sql_query,Customer_Vault,high,success,192.168.113.44,business_hours
2026-02-16 10:54:06,USR00030,yuki.meyer,admin_operation,Customer_Vault,high,failure,192.168.204.185,business_hours
2026-02-16 10:54:06,USR00007,robert.smith,file_access,HRIS,high,success,192.168.113.220,weekend
2026-02-17 10:54:05,USR00068,robert.patel,file_access,BI_Tool,low,success,192.168.220.148,business_hours
2026-02-17 10:54:05,USR00020,karan.white,export_data,PROD_DB,high,success,192.168.198.162,business_hours
2026-02-17 10:54:05,USR00071,richard.johnson,admin_operation,PROD_DB,high,success,192.168.69.19,business_hours
2026-02-17 10:54:05,USR00074,mark.he,file_access,GL_System,high,success,192.168.190.204,night
2026-02-17 10:54:05,USR00088,william.jang,api_call,Admin_Console,medium,success,192.168.244.25,night
2026-02-17 10:54:05,USR00041,matthew.huang,sql_query,Admin_Console,medium,success,192.168.186.244,business_hours
2026-02-17 10:54:05,USR00086,ryan.colombo,sql_query,HRIS,high,success,192.168.251.229,business_hours
2026-02-17 10:54:05,USR00010,jacob.patel,file_access,BI_Tool,low,success,192.168.219.246,night
2026-02-17 10:54:05,USR00054,edward.smith,login,Email_Archive,medium,success,192.168.203.148,weekend
2026-02-17 10:54:05,USR00024,nicholas.jackson,login,GL_System,high,success,192.168.234.99,business_hours
2026-02-17 10:54:06,USR00096,edward.thomas,admin_operation,SIEM,medium,success,192.168.240.138,business_hours
2026-02-18 10:54:05,USR00045,stephen.kumar,file_access,File_Share,low,success,192.168.134.134,night
2026-02-18 10:54:05,USR00026,stephen.bhat,sql_query,BI_Tool,low,success,192.168.10.131,business_hours
2026-02-18 10:54:05,USR00082,arjun.hwang,file_access,GL_System,high,success,192.168.207.227,business_hours
2026-02-18 10:54:05,USR00070,jeffrey.chen,sql_query,PROD_DB,high,success,192.168.106.74,business_hours
2026-02-18 10:54:05,USR00042,kenneth.sanchez,sql_query,SIEM,medium,success,192.168.183.186,unusual_hours
2026-02-18 10:54:05,USR00024,nicholas.jackson,admin_operation,Customer_Vault,high,success,192.168.191.177,business_hours
2026-02-18 10:54:05,USR00000,pooja.murphy,admin_operation,File_Share,low,success,192.168.49.173,weekend
2026-02-18 10:54:05,USR00035,nikhil.rao,sql_query,Data_Lake,medium,failure,192.168.170.60,business_hours
2026-02-18 10:54:06,USR00000,pooja.murphy,export_data,Admin_Console,medium,success,192.168.212.240,business_hours
2026-02-18 10:54:06,USR00047,george.clark,file_access,BI_Tool,low,success,192.168.136.214,unusual_hours
2026-02-19 10:54:05,USR00091,steven.thompson,export_data,GL_System,high,success,192.168.102.210,business_hours
2026-02-19 10:54:05,USR00005,george.lim,export_data,Data_Lake,medium,success,192.168.164.242,business_hours
2026-02-19 10:54:05,USR00053,timothy.jo,file_access,Email_Archive,medium,success,192.168.242.149,business_hours
2026-02-19 10:54:05,USR00065,timothy.xu,login,Admin_Console,medium,success,192.168.233.71,night
2026-02-19 10:54:05,USR00058,anthony.taylor,file_access,Data_Lake,medium,success,192.168.54.93,business_hours
2026-02-19 10:54:05,USR00067,donald.wang,sql_query,SIEM,medium,success,192.168.55.106,business_hours
2026-02-19 10:54:05,USR00039,stephen.bhat,login,File_Share,low,success,192.168.105.142,unusual_hours
2026-02-19 10:54:05,USR00082,arjun.hwang,api_call,File_Share,low,success,192.168.168.26,weekend
2026-02-19 10:54:05,USR00048,xiulan.colombo,file_access,File_Share,low,success,192.168.112.101,unusual_hours
2026-02-19 10:54:05,USR00058,anthony.taylor,sql_query,Email_Archive,medium,success,192.168.56.64,weekend
2026-02-19 10:54:06,USR00032,pooja.martin,file_access,PROD_DB,high,success,192.168.18.15,weekend
2026-02-19 10:54:06,USR00094,donald.schulz,admin_operation,HRIS,high,success,192.168.18.220,business_hours
2026-02-19 10:54:06,USR00025,diya.romano,file_access,BI_Tool,low,success,192.168.82.148,business_hours
2026-02-19 10:54:06,USR00048,xiulan.colombo,api_call,PROD_DB,high,success,192.168.53.79,business_hours
2026-02-19 10:54:06,USR00017,diya.schulz,export_data,Data_Lake,medium,success,192.168.73.130,business_hours
2026-02-19 10:54:06,USR00097,leila.lopez,file_access,Email_Archive,medium,success,192.168.135.236,business_hours
2026-02-19 10:54:06,USR00064,zainab.pillai,file_access,Admin_Console,medium,success,192.168.52.87,business_hours
2026-02-19 10:54:06,USR00034,harsh.jones,login,Admin_Console,medium,success,192.168.47.231,business_hours
2026-02-20 10:54:05,USR00095,priya.petit,login,HRIS,high,success,192.168.10.32,business_hours
2026-02-20 10:54:05,USR00044,pooja.mishra,file_access,PROD_DB,high,success,192.168.209.98,business_hours
2026-02-20 10:54:05,USR00061,sophia.hernandez,file_access,HRIS,high,success,192.168.242.186,business_hours
2026-02-20 10:54:05,USR00041,matthew.huang,api_call,PROD_DB,high,success,192.168.93.228,unusual_hours
2026-02-20 10:54:05,USR00018,meera.burke,api_call,PROD_DB,high,success,192.168.164.154,business_hours
2026-02-20 10:54:05,USR00030,yuki.meyer,login,PROD_DB,high,success,192.168.28.6,night
2026-02-20 10:54:06,USR00078,christopher.menon,admin_operation,HRIS,high,success,192.168.203.220,business_hours
2026-02-21 10:54:05,USR00007,robert.smith,admin_operation,SIEM,medium,success,192.168.245.45,weekend
2026-02-21 10:54:05,USR00014,david.thomas,file_access,PROD_DB,high,failure,192.168.102.152,business_hours
2026-02-21 10:54:05,USR00046,deepika.li,api_call,Customer_Vault,high,success,192.168.100.69,business_hours
2026-02-21 10:54:05,USR00046,deepika.li,admin_operation,Email_Archive,medium,success,192.168.12.2,business_hours
2026-02-21 10:54:05,USR00030,yuki.meyer,admin_operation,PROD_DB,high,success,192.168.98.71,unusual_hours
2026-02-21 10:54:05,USR00060,vikram.gonzalez,admin_operation,PROD_DB,high,success,192.168.249.31,business_hours
2026-02-21 10:54:05,USR00066,ronald.martin,login,PROD_DB,high,success,192.168.181.70,unusual_hours
2026-02-21 10:54:05,USR00083,ryan.thomas,export_data,File_Share,low,success,192.168.173.181,business_hours
2026-02-21 10:54:05,USR00056,william.kumar,login,Data_Lake,medium,success,192.168.240.119,business_hours
2026-02-21 10:54:06,USR00084,aditya.gupta,api_call,BI_Tool,low,success,192.168.91.21,business_hours
2026-02-21 10:54:06,USR00090,neha.o'brien,api_call,HRIS,high,success,192.168.188.159,unusual_hours
2026-02-21 10:54:06,USR00088,william.jang,login,BI_Tool,low,success,192.168.10.120,night
2026-02-21 10:54:06,USR00009,aditya.burke,api_call,GL_System,high,failure,192.168.121.137,business_hours
2026-02-22 10:54:05,USR00076,stephen.guo,export_data,BI_Tool,low,success,192.168.114.107,business_hours
2026-02-22 10:54:05,USR00035,nikhil.rao,admin_operation,Admin_Console,medium,success,192.168.183.229,business_hours
2026-02-22 10:54:05,USR00057,zainab.jo,api_call,BI_Tool,low,success,192.168.60.133,business_hours
2026-02-22 10:54:05,USR00024,nicholas.jackson,api_call,PROD_DB,high,success,192.168.249.19,business_hours
2026-02-22 10:54:06,USR00023,isha.jones,login,PROD_DB,high,success,192.168.152.46,unusual_hours
2026-02-22 10:54:06,USR00053,timothy.jo,sql_query,Email_Archive,medium,success,192.168.229.210,business_hours
2026-02-22 10:54:06,USR00006,kevin.ramirez,api_call,Admin_Console,medium,success,192.168.122.96,unusual_hours
2026-02-22 10:54:06,USR00020,karan.white,export_data,Customer_Vault,high,success,192.168.30.55,business_hours
2026-02-22 10:54:06,USR00037,ronald.wilson,file_access,Admin_Console,medium,failure,192.168.173.174,business_hours
2026-02-22 10:54:06,USR00024,nicholas.jackson,login,Admin_Console,medium,success,192.168.0.19,business_hours
2026-02-23 10:54:05,USR00067,donald.wang,admin_operation,BI_Tool,low,success,192.168.241.132,business_hours
2026-02-23 10:54:05,USR00050,nisha.martinez,file_access,Data_Lake,medium,success,192.168.30.27,business_hours
2026-02-23 10:54:05,USR00029,zainab.wagner,sql_query,BI_Tool,low,success,192.168.241.136,business_hours
2026-02-23 10:54:06,USR00094,donald.schulz,sql_query,Email_Archive,medium,success,192.168.80.48,weekend
2026-02-23 10:54:06,USR00027,pooja.sullivan,admin_operation,BI_Tool,low,success,192.168.211.195,business_hours
2026-02-23 10:54:06,USR00040,nicholas.romano,file_access,SIEM,medium,success,192.168.38.86,business_hours
2026-02-23 10:54:06,USR00092,charles.sullivan,sql_query,BI_Tool,low,success,192.168.148.67,night
2026-02-24 10:54:05,USR00025,diya.romano,export_data,Admin_Console,medium,success,192.168.224.196,unusual_hours
2026-02-24 10:54:05,USR00060,vikram.gonzalez,sql_query,GL_System,high,success,192.168.56.4,business_hours
2026-02-24 10:54:06,USR00081,isha.ghosh,admin_operation,HRIS,high,success,192.168.112.57,business_hours
2026-02-24 10:54:06,USR00025,diya.romano,api_call,SIEM,medium,success,192.168.21.182,weekend
2026-02-24 10:54:06,USR00003,sanjana.li,login,PROD_DB,high,success,192.168.247.13,business_hours
2026-02-25 10:54:05,USR00062,nisha.jones,sql_query,File_Share,low,success,192.168.222.5,weekend
2026-02-25 10:54:05,USR00090,neha.o'brien,file_access,GL_System,high,success,192.168.7.167,unusual_hours
2026-02-25 10:54:05,USR00026,stephen.bhat,file_access,Data_Lake,medium,success,192.168.5.254,business_hours
2026-02-25 10:54:05,USR00044,pooja.mishra,login,BI_Tool,low,success,192.168.184.62,business_hours
2026-02-25 10:54:05,USR00055,neha.johnson,sql_query,BI_Tool,low,success,192.168.42.35,business_hours
2026-02-25 10:54:05,USR00077,neha.taylor,sql_query,HRIS,high,success,192.168.117.132,weekend
2026-02-25 10:54:06,USR00099,maria.bianchi,login,Data_Lake,medium,failure,192.168.222.102,business_hours
2026-02-25 10:54:06,USR00073,joshua.becker,export_data,Admin_Console,medium,success,192.168.216.33,night
2026-02-25 10:54:06,USR00057,zainab.jo,export_data,PROD_DB,high,success,192.168.182.177,business_hours
2026-02-26 10:54:05,USR00075,timothy.huang,export_data,HRIS,high,success,192.168.51.187,business_hours
2026-02-26 10:54:05,USR00005,george.lim,admin_operation,File_Share,low,success,192.168.1.211,unusual_hours
2026-02-26 10:54:05,USR00080,david.rodriguez,sql_query,PROD_DB,high,success,192.168.210.133,business_hours
2026-02-26 10:54:05,USR00004,diya.anderson,api_call,PROD_DB,high,success,192.168.72.32,unusual_hours
2026-02-26 10:54:05,USR00066,ronald.martin,admin_operation,Email_Archive,medium,success,192.168.188.148,night
2026-02-26 10:54:06,USR00088,william.jang,sql_query,SIEM,medium,success,192.168.135.135,business_hours
2026-02-26 10:54:06,USR00017,diya.schulz,api_call,Email_Archive,medium,success,192.168.201.192,business_hours
2026-02-26 10:54:06,USR00034,harsh.jones,login,File_Share,low,success,192.168.233.174,business_hours
2026-02-26 10:54:06,USR00035,nikhil.rao,sql_query,GL_System,high,success,192.168.162.51,business_hours
2026-02-26 10:54:06,USR00023,isha.jones,export_data,GL_System,high,success,192.168.179.158,business_hours
2026-02-26 10:54:06,USR00039,stephen.bhat,api_call,Admin_Console,medium,success,192.168.14.55,business_hours
2026-02-27 10:54:05,USR00095,priya.petit,export_data,Admin_Console,medium,failure,192.168.123.179,business_hours
2026-02-27 10:54:05,USR00036,nicholas.harris,file_access,PROD_DB,high,success,192.168.180.62,business_hours
2026-02-27 10:54:05,USR00024,nicholas.jackson,sql_query,GL_System,high,success,192.168.82.140,business_hours
2026-02-27 10:54:06,USR00097,leila.lopez,export_data,Admin_Console,medium,success,192.168.152.42,business_hours
2026-02-27 10:54:06,USR00045,stephen.kumar,export_data,SIEM,medium,failure,192.168.31.239,business_hours
2026-02-27 10:54:06,USR00038,aisha.kim,export_data,HRIS,high,success,192.168.28.232,business_hours
2026-02-27 10:54:06,USR00004,diya.anderson,export_data,PROD_DB,high,success,192.168.92.147,unusual_hours
2026-02-27 10:54:06,USR00077,neha.taylor,login,BI_Tool,low,success,192.168.93.213,business_hours
2026-02-27 10:54:06,USR00039,stephen.bhat,sql_query,SIEM,medium,success,192.168.37.81,business_hours
2026-02-27 10:54:06,USR00044,pooja.mishra,file_access,Customer_Vault,high,success,192.168.17.204,business_hours
2026-02-27 10:54:06,USR00077,neha.taylor,file_access,HRIS,high,success,192.168.235.250,night
2026-02-28 10:54:05,USR00017,diya.schulz,file_access,Data_Lake,medium,success,192.168.47.39,business_hours
2026-02-28 10:54:05,USR00093,nadia.muller,sql_query,PROD_DB,high,success,192.168.127.130,business_hours
2026-02-28 10:54:05,USR00019,joshua.white,export_data,Admin_Console,medium,success,192.168.5.177,business_hours
2026-02-28 10:54:05,USR00040,nicholas.romano,admin_operation,Data_Lake,medium,success,192.168.250.208,weekend
2026-02-28 10:54:05,USR00053,timothy.jo,export_data,PROD_DB,high,success,192.168.246.165,business_hours
2026-02-28 10:54:05,USR00091,steven.thompson,sql_query,Admin_Console,medium,success,192.168.219.127,business_hours
2026-02-28 10:54:06,USR00071,richard.johnson,admin_operation,File_Share,low,success,192.168.198.29,business_hours
2026-02-28 10:54:06,USR00021,rohan.harris,api_call,HRIS,high,success,192.168.205.141,business_hours
2026-03-01 10:54:05,USR00094,donald.schulz,export_data,Customer_Vault,high,success,192.168.162.137,business_hours
2026-03-01 10:54:05,USR00088,william.jang,sql_query,SIEM,medium,success,192.168.72.214,business_hours
2026-03-01 10:54:05,USR00061,sophia.hernandez,sql_query,File_Share,low,success,192.168.175.243,unusual_hours
2026-03-01 10:54:05,USR00055,neha.johnson,export_data,Data_Lake,medium,success,192.168.55.235,weekend
2026-03-01 10:54:05,USR00008,thomas.iyer,login,GL_System,high,success,192.168.182.66,business_hours
2026-03-01 10:54:06,USR00080,david.rodriguez,sql_query,Customer_Vault,high,success,192.168.243.124,business_hours
2026-03-01 10:54:06,USR00023,isha.jones,export_data,SIEM,medium,success,192.168.155.13,business_hours
2026-03-02 10:54:05,USR00092,charles.sullivan,export_data,SIEM,medium,success,192.168.3.163,unusual_hours
2026-03-02 10:54:05,USR00098,jason.white,login,Admin_Console,medium,success,192.168.245.44,business_hours
